"","PWSID","Survey","Year","SectionName","QuestionName","QuestionResults","SurveyID","SectionID","QuestionID","Pk","QCat"
"179","CA1910147","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"180","CA1910148","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"181","CA1910149","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"182","CA1910152","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","Information reported is for data recorded from 5/01/2018 to 12/01/2018",21,6,78411,"Water Rates and Deliveries-78411","WR"
"183","CA1910154","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"184","CA1910155","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","The requirements of SB 998 take effect in 2020.",21,6,78411,"Water Rates and Deliveries-78411","WR"
"185","CA1910157","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"186","CA1910156","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","City's billing office is currently upgrading techology capabilities to accurately account shut-off categories.",21,6,78411,"Water Rates and Deliveries-78411","WR"
"187","CA1910146","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"188","CA1910153","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"189","CA1910159","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"190","CA1910161","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"191","CA1910163","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"192","CA1910166","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"193","CA1910167","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"194","CA1910169","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"195","CA1910173","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"196","CA2310001","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"197","CA1910165","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"198","CA1910174","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","SWS keeps track of shutoffs by District and not system. Shutoff numbers are estimated from the weighted ratio of system:district service connections and furthermore, the system service connections are estimated from premise zip codes of customers",21,6,78411,"Water Rates and Deliveries-78411","WR"
"199","CA1910186","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"200","CA1910185","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","https://dpw.lacounty.gov/wwd/web/Documents/part1.pdf",21,6,78411,"Water Rates and Deliveries-78411","WR"
"201","CA1910191","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"202","CA1910189","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"203","CA1910179","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"204","CA1210001","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"205","CA1210004","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"206","CA1210006","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","Part of the terms for service",21,6,78411,"Water Rates and Deliveries-78411","WR"
"207","CA1210009","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"208","CA1210012","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"209","CA1210013","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"210","CA1210016","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"211","CA2310008","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"212","CA1310001","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"213","CA1310002","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","N/A",21,6,78411,"Water Rates and Deliveries-78411","WR"
"214","CA1310003","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","The requirements of SB 998 take effect in 2020.",21,6,78411,"Water Rates and Deliveries-78411","WR"
"215","CA1310004","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"216","CA1310005","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"217","CA1310006","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","Set by Resolution",21,6,78411,"Water Rates and Deliveries-78411","WR"
"218","CA1310007","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"219","CA1310011","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","Zeros indicate null values rather than numerical values. Questions are not nuanced enough to capture variability of charges. Our agency has never tracked shutoffs with necessary level of granularity.",21,6,78411,"Water Rates and Deliveries-78411","WR"
"220","CA1310800","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"221","CA1310801","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"222","CA2310009","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"223","CA1400102","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"224","CA1410001","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,21,6,78411,"Water Rates and Deliveries-78411","WR"
"225","CA1410002","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","LADWP does not manage the distribution system.",21,6,78411,"Water Rates and Deliveries-78411","WR"
"226","CA1410003","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","LADWP does not manage the distribution system.",21,6,78411,"Water Rates and Deliveries-78411","WR"
"227","CA1410004","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","LADWP does not manage the distribution system.",21,6,78411,"Water Rates and Deliveries-78411","WR"
"228","CA1410510","LWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","LADWP does not manage the distribution system.",21,6,78411,"Water Rates and Deliveries-78411","WR"
"229","CA4200827","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"230","CA3610801","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"231","CA4200826","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"232","CA4300992","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"233","CA3700001","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"234","CA3700003","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"235","CA3700011","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"236","CA4200830","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"237","CA4200832","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"238","CA3700013","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"239","CA3700019","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"240","CA3700018","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"241","CA3700025","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"242","CA3700030","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"243","CA3700035","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"244","CA4200833","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"245","CA3700041","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","No public residences, all Mobile Homes and RV no shut off without court order",22,6,78411,"Water Rates and Deliveries-78411","WR"
"246","CA3700036","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"247","CA3700044","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"248","CA3700047","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"249","CA3700049","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"250","CA3700063","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"251","CA4200837","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"252","CA3700065","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"253","CA3700071","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","Accounts not paid in full for 60 days will be shut off.",22,6,78411,"Water Rates and Deliveries-78411","WR"
"254","CA3700072","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"255","CA3700073","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"256","CA4300994","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"257","CA3700117","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"258","CA3700074","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"259","CA3700118","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"260","CA3700149","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"261","CA4200846","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"262","CA4200842","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"263","CA3700174","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"264","CA3700195","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"265","CA4400558","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"266","CA3700235","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"267","CA3700276","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"268","CA3700277","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"269","CA3700291","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"270","CA4200848","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"271","CA3700422","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"272","CA3700846","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"273","CA3700782","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"274","CA3700847","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"275","CA3700859","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","Shut-Off procedures included in the Ordinance",22,6,78411,"Water Rates and Deliveries-78411","WR"
"276","CA3700858","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"277","CA3700866","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"278","CA4200851","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"279","CA3700873","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"280","CA4200854","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"281","CA3700880","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"282","CA4400559","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"283","CA3700895","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"284","CA3700897","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"285","CA3700900","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"286","CA4200856","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"287","CA3700903","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"288","CA3700905","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"289","CA4200862","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"290","CA3700906","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"291","CA3700911","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"292","CA3700909","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","To restore water service after a shutoff for non-payment, a $25.00 reconnection fee must be paid as well as a refundable deposit of twice the average monthly bill. Service will only be restored during normal business hours.",22,6,78411,"Water Rates and Deliveries-78411","WR"
"293","CA3700912","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"294","CA3700918","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"295","CA3700913","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"296","CA3700919","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"297","CA3700922","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","did not collect information",22,6,78411,"Water Rates and Deliveries-78411","WR"
"298","CA4200865","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"299","CA3700923","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"300","CA3700930","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"301","CA3700924","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"302","CA3700931","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"303","CA3700933","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"304","CA4200870","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"305","CA4200866","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
