DWR_ORGANIZATION_ID,WATER_SUPPLIER_NAME,SUBMITTED_DATE,WUEDATA_PLAN_REPORT_YEAR,CONTACT_NAME,CONTACT_EMAIL_ADDRESS,CONTACT_PHONE,CONTACT_PHONE_EXT,SUPPLIER_NAME,CITY_TOWN_MUNICIPALITY,STATE_PROVINCE,COUNTRY,REPORTING_YEAR,REPORTING_YEAR_TYPE,REPORTING_START_DATE,REPORTING_END_DATE,AUDIT_PREPARATION_DATE,VOLUME_REPORTING_UNITS,PWS_ID_OR_OTHER_ID,WS_OWN_SOURCES_VOL_COMMENT,WS_OWN_SOURCES_VOL,WS_OWN_SOURCES_ERR_COMMENT,WS_OWN_SOURCES_ERR_ADJ_TYPE,WS_OWN_SOURCES_ERR_PERCENT,WS_OWN_SOURCES_ERR_VOL,WS_IMPORTED_VOL_COMMENT,WS_IMPORTED_VOL,WS_IMPORTED_ERR_COMMENT,WS_IMPORTED_ERR_ADJ_TYPE,WS_IMPORTED_ERR_PERCENT,WS_IMPORTED_ERR_VOL,WS_EXPORTED_VOL_COMMENT,WS_EXPORTED_VOL,WS_EXPORTED_ERR_COMMENT,WS_EXPORTED_ERR_ADJ_TYPE,WS_EXPORTED_ERR_PERCENT,WS_EXPORTED_ERR_VOL,WS_WATER_SUPPLIED_VOL,AC_BILL_METER_VOL_COMMENT,AC_BILL_METER_VOL,AC_BILL_UNMETER_VOL_COMMENT,AC_BILL_UNMETER_VOL,AC_UNBILL_METER_VOL_COMMENT,AC_UNBILL_METER_VOL,AC_UNBILL_UNMETER_VOL_COMMENT,AC_UNBILL_UNMETER_VOL,AC_UNBILL_UNMETER_ERR_ADJ_TYPE,AC_UNBILL_UNMETER_ERR_PERCENT,AC_UNBILL_UNMETER_ERR_VOL,AC_AUTH_CONSUMPTION_VOL,WL_UNAUTH_CONS_VOL_COMMENT,WL_UNAUTH_CONS_VOL,WL_UNAUTH_CONS_ERR_ADJ_TYPE,WL_UNAUTH_CONS_ERR_PERCENT,WL_UNAUTH_CONS_ERR_VOL,WL_CUST_MTR_INACC_VOL_COMMENT,WL_CUST_MTR_INACC_VOL,WL_CUST_MTR_INACC_ERR_ADJ_TYPE,WL_CUST_MTR_INACC_ERR_PERCENT,WL_CUST_MTR_INACC_ERR_VOL,WL_SYS_DATA_ERR_VOL_COMMENT,WL_SYS_DATA_ERR_VOL,WL_SYS_DATA_ERR_ERR_ADJ_TYPE,WL_SYS_DATA_ERR_ERR_PERCENT,WL_SYS_DATA_ERR_ERR_VOL,WL_APPARENT_LOSSES_VOL,WL_REAL_LOSSES_VOL,WL_WATER_LOSSES_VOL,NRW_NON_REVENUE_WATER_VOL,SD_LENGTH_MAINS_COMMENT,SD_LENGTH_MAINS_MILES,SD_NUM_SERVICE_CONN_COMMENT,SD_NUM_SERVICE_CONN,SD_SERVICE_CON_DENSITY,SD_CUST_MTR_CURB_PROP_COMMENT,SD_CUST_MTR_CURB_PROP_YES_NO,SD_AVG_OPER_PRESSURE_COMMENT,SD_AVG_OPER_PRESSURE_PSI,CD_TOTAL_ANNUAL_COST_COMMENT,CD_TOTAL_ANNUAL_COST,CD_CUST_RET_UNIT_COST_COMMENT,CD_CUST_RET_UNIT_COST,CD_CUST_RET_UNIT_COST_UNITS,CD_VARIABLE_PROD_COST_COMMENT,CD_VARIABLE_PROD_COST,WATER_AUDIT_VALIDITY_SCORE,PRIORITY_AREA_1,PRIORITY_AREA_2,PRIORITY_AREA_3,SA_APPARENT_LOSSES_VOL,SA_REAL_LOSSES_VOL,SA_WATER_LOSSES_VOL,SA_UNAVOID_ANN_REAL_LOSSES_VOL,SA_APPARENT_LOSSES_ANN_COST,SA_REAL_LOSSES_ANN_COST,SA_ANNUAL_COST_VALUED_AT,PI_FI_NON_REV_PERCENT_BY_VOL,PI_FI_NON_REV_PERCENT_BY_COST,PI_OE_APPARENT_LOSSES_GCD,PI_OE_REAL_LOSSES_GCD,PI_OE_REAL_LOSSES_GMD,PI_OE_REAL_LOSSES_GCD_PSI,PI_CURRENT_ANN_REAL_LOSSES_VOL,PI_INFRASTRUCT_LEAKAGE_INDEX,WS_UNITS_SHORT
2524,Turlock  City Of,9/25/17 13:47,2016,Fallon Martin,famartin@turlock.ca.us,(209)668-5590,,City of Turlock,Turlock,California (CA),USA,2016,Calendar Year,1/1/16,12/31/16,6/28/17,Million gallons (US),,3,5704.4,3,1,,,n/a,0,,1,,,3,6.94,5,1,,,5697.46,5,4875.9,n/a,0,9,99.6,5,34.93365,2,0.0125,34.93365,5010.43365,,14.24365,1,0.0025,,3,75.76903553,1,0.015,,,12.18975,1,0.0025,,102.2024355,584.8239145,687.02635,821.56,8,305.0189394,9,18365,60.20937597,,Yes,5,55,10,7513285.25,9,0.74,$/1000 gallons (US),5,177.1544772,53,1: Volume from own sources,,,102.2024355,584.8239145,687.02635,88.42841693,75629.80229,103604.1748,Variable Production Cost,0.14419759,2.70E-02,15.24675593,87.24515654,N/A,1.586275574,584.8239145,6.613529166,MG/Yr
1286,Kerman  City Of,9/25/17 13:50,2016,Lydia Madruga,lmadruga@cityofkerman.org,559-846-9372,,City of Kerman,City of Kerman,California (CA),USA,2016,Calendar Year,1/1/16,12/31/16,3/8/17,Million gallons (US),1010018,7,888.248,3,2,,5.345691,n/a,0,,1,,,n/a,0,,1,,,882.902309,3,486.794,1,300.732,10,16.294,1,53.21,2,0.0125,53.21,857.03,,2.207255773,1,0.0025,,3,5.08169697,1,0.01,,,1.216985,1,0.0025,,8.505937742,17.36637126,25.872309,95.376309,8,59.6,8,3644,61.1409396,,Yes,6,47,10,1554608,4,0.83,$/1000 gallons (US),5,320.25,58,1: Volume from own sources,,,8.505937742,17.36637126,25.872309,14.90831258,7059.928326,5561.580395,Variable Production Cost,0.108025891,0.02243663,6.395153408,13.05683297,N/A,0.277804957,17.36637126,1.164878397,MG/Yr
2326,Sonoma  City Of,9/25/17 14:07,2016,Mike Brett,mbrett@sonomacity.org,707-933-2247,,City of Sonoma,Sonoma,California (CA),USA,2016,Calendar Year,1/1/16,12/31/16,4/1/17,Acre-feet,4910012,5,197.41,3,1,,,7,1536.768,4,1,-0.0025,,n/a,,,1,,,1738.029549,7,1632.993,n/a,,n/a,,9,0.678,2,0.0125,0.678,1633.671,,4.345073872,1,0.0025,,4,16.49487879,1,0.01,,5,4.0824825,1,0.0025,,24.92243516,79.43611371,104.3585489,105.0365489,7,54.25,8,4387,80.86635945,,Yes,5,70.68,10,6587866,10,6.22,$/1000 gallons (US),4,786.61,67,1: Volume from own sources,,,24.92243516,79.43611371,104.3585489,75.33520393,50512.68884,62485.24141,Variable Production Cost,6.04E-02,1.72E-02,5.071647189,16.16503123,N/A,0.22870729,79.43611371,1.054435504,acre-ft/yr
667,Cupertino  City Of,9/25/17 15:31,2017,Gavin Devries,gavin.devries@sjwater.com,4.09E+09,,City of Cupertino,Cupertino,California (CA),USA,2017,Financial Year,7/1/16,6/30/17,8/31/17,Million gallons (US),CA4310018,5,146.243,8,2,0,-0.434,7,589.401,8,1,0,,n/a,0,,1,,,736.078,8,687.813,n/a,0,n/a,0,10,0.345,2,0.0125,0.345,688.158,,1.840195,1,0.0025,,6,6.246,2,0.03,6.246,,1.7195325,1,0.0025,,9.8057275,38.1142725,47.92,48.265,10,60,10,4267,71.11666667,,Yes,8,104,10,4134566,9,5.28,$/100 cubic feet (ccf),7,3888.11,73,1: Volume from own sources,,,9.8057275,38.1142725,47.92,36.618114,69212.09355,148192.484,Variable Production Cost,6.56E-02,5.29E-02,6.295994106,24.47215008,N/A,0.235309135,38.1142725,1.040858426,MG/Yr
376,California American Water Company - Ventura District,9/26/17 5:35,2016,Chris Mattis,chris.mattis@amwwater.com,619-446-5701,,California American Water - Ventura,Ventura,California (CA),USA,2016,Calendar Year,1/1/16,12/31/16,6/12/17,Million gallons (US),56100140/5610081,n/a,0,n/a,1,,,7,4363.9,3,2,,-1.5517,n/a,0,,1,,,4365.4517,7,4078.19,n/a,0,8,0.0957,5,10.91362925,2,0.0125,10.91362925,4089.199329,,10.91362925,1,0.0025,,6,45.29,2,0.01,45.29,,10.195475,1,0.0025,,66.39910425,209.8532665,276.2523708,287.2617,8,269.33,7,21314,79.13711803,,Yes,7,85.92,10,24235804,10,7.04,$/1000 gallons (US),6,4383.66,72,1: Volume from own sources,,,66.39910425,209.8532665,276.2523708,145.9586607,467449.6939,919925.3702,Variable Production Cost,6.58E-02,5.92E-02,8.535017083,26.97477978,N/A,0.313952279,209.8532665,1.437758235,MG/Yr
373,California American Water Company - San Diego District,9/26/17 5:39,2016,Chris Mattis,chris.mattis@amwwater.com,619-446-5701,,California American Water - San Diego District,San Diego,California (CA),USA,2016,Calendar Year,1/1/16,12/31/16,5/10/17,Million gallons (US),37100071,,0,n/a,1,,,7,3253.87,3,2,,18.09,,0,,1,,,3235.78,7,3062.79,10,0.31,10,0.06,5,1.63,2,0.0125,1.63,3064.79,,8.08945,1,0.0025,,6,32.35,2,0.01,32.35,,7.656975,1,0.0025,,48.096425,122.893575,170.99,172.68,8,191.73,7,21901,114.2283419,,Yes,6,70.37,10,20536952,10,7.58,$/1000 gallons (US),7,5246.25,76,1: Volume from own sources,,,48.096425,122.893575,170.99,111.021299,364570.9015,644730.4178,Variable Production Cost,5.34E-02,4.96E-02,6.016667157,15.37348642,N/A,0.218466483,122.893575,1.106936922,MG/Yr
368,California American Water Company - Los Angeles Division,9/26/17 5:47,2016,Chris Mattis,chris.mattis@amwwater.com,619-446-5701,,California American Water Los Angeles County District - San Marino,"San Marino, Rosemead, LA County, San Gabriel, and others",California (CA),USA,2016,Calendar Year,1/1/16,12/31/16,6/21/17,Million gallons (US),1910139,7,2591.85,3,2,,46.24,5,318.34,3,2,,,n/a,0,,1,,,2863.95,7,2609.77,n/a,0,8,7.7,5,3.23,2,0.0125,3.23,2620.7,,7.159875,1,0.0025,,6,27.3,2,0.0025,27.3,,6.524425,1,0.0025,,40.9843,202.2657,243.25,254.18,8,178.92,7,15271,85.35099486,,Yes,6,76.87,10,6699246,10,3.85,$/1000 gallons (US),6,938.28,71,1: Volume from own sources,,,40.9843,202.2657,243.25,91.42853444,157789.555,189781.861,Variable Production Cost,8.88E-02,5.34E-02,7.352874954,36.28790536,N/A,0.472068497,202.2657,2.212281989,MG/Yr
129,Banning  City Of,9/26/17 7:31,2016,Luis Cardenas,lcardenas@ci.banning.ca.us,951-922-3143,,City of Banning,Banning,California (CA),USA,2016,Calendar Year,1/1/16,12/31/16,7/12/17,Acre-feet,CA3310006,3,6749.769,3,2,0,,n/a,0,,1,,,n/a,0,,1,,,6749.769,5,5835.597,n/a,0,n/a,0,5,16.8744225,2,0.0125,16.8744225,5852.471423,2,16.8744225,1,0.0025,15,3,119.0938163,1,0.02,,3,14.5889925,1,0.0025,0.01,150.5572313,746.7403462,897.2975775,914.172,8,172.89,8,10736,62.09728729,5,Yes,4,109.3042414,7,11526558,10,2.21,$/100 cubic feet (ccf),7,250.0683311,51,1: Volume from own sources,,,150.5572313,746.7403462,897.2975775,311.6904012,144937.8332,718869.0095,Customer Retail Unit Cost,0.135437524,7.63E-02,12.51945174,62.09452477,N/A,0.568088886,746.7403462,2.395775883,acre-ft/yr
1554,Martinez  City Of,9/26/17 7:38,2016,Alan Pellegrini,apellegrini@cityofmartinez.org,9.25E+09,,City of Martinez,Martinez,California (CA),USA,2016,Calendar Year,1/1/16,12/31/16,10/4/16,Million gallons (US),710006,5,1241.03,3,1,,,n/a,0,,1,,,n/a,0,4,1,,,1241.03,4,1106.023,n/a,0,n/a,0,5,3.102575,2,0.0125,3.102575,1109.125575,2,3.102575,1,0.0025,,3,46.08429167,1,0.04,,,2.7650575,1,0.0025,,51.95192417,79.95250083,131.904425,135.007,5,93,8,10022,107.7634409,,Yes,5,60,10,10649350,5,4.09,$/100 cubic feet (ccf),6,680.7947592,53,1: Volume from own sources,,,51.95192417,79.95250083,131.904425,43.940817,284048.9504,54431.24355,Variable Production Cost,0.10878625,3.20E-02,14.20215913,21.85670999,N/A,0.3642785,79.95250083,1.81954971,MG/Yr
1613,Millbrae  City Of,9/26/17 8:58,2016,Shelly Reider,Sreider@ci.millbrae.ca.us,650.259.2444,,City of Millbrae,Millbrae,California (CA),USA,2016,Calendar Year,1/1/16,12/31/16,4/18/17,Million gallons (US),,n/a,0,n/a,1,,,5,694,4,1,,,n/a,0,,1,,,694,4,612.45,n/a,0,n/a,0,5,1.735,2,0.0125,1.735,614.185,,1.735,1,0.0025,,3,6.186363636,1,0.01,,5,1.531125,1,0.0025,,9.452488636,70.36251136,79.815,81.55,7,76,7,6544,86.10526316,,Yes,3,70,10,6354897.65,9,10.65,$/100 cubic feet (ccf),5,5621.451744,56,1: Volume from own sources,,,9.452488636,70.36251136,79.815,35.585018,134574.8843,395539.4622,Variable Production Cost,0.117507205,8.50E-02,3.957400541,29.45813016,N/A,0.420830431,70.36251136,1.977307174,MG/Yr
966,Fruitridge Vista Water Company,9/26/17 9:05,2016,Mark Chrisler,mchrisler@fruitridgevista.com,916,443-2607,Fruitridge Vista Water Co,Sacramento,California (CA),USA,2016,Calendar Year,1/1/16,12/31/16,5/1/17,Million gallons (US),3410023,3,1003.0182,3,1,,,3,0.162,3,1,,,n/a,0,,1,,,1003.1802,1,411.11,3,421.9761,n/a,0,5,2.507,2,0.0125,2.507,835.5931,5,2.5079505,1,0.0025,7.5,5,4.152626263,1,0.01,,5,1.027775,1,0.0025,,7.688351763,159.8987482,167.5871,170.0941,6,52,7,4829,92.86538462,10,Yes,3,49,8,2834571,8,1.3345,$/100 cubic feet (ccf),7,203,44,1: Volume from own sources,,,7.688351763,159.8987482,167.5871,17.98640795,13715.76599,32459.44589,Variable Production Cost,0.169554882,1.65E-02,4.361975032,90.71831897,N/A,1.851394265,159.8987482,8.889976736,MG/Yr
198,Big Bear Lake  City Of,9/26/17 9:16,2016,Sierra Orr,sorr@bbldwp.com,(909)866-5050,202,City of Big Bear Lake Department of Water and Power,City of Big Bear Lake,California (CA),United States of America,2016,Financial Year,7/1/16,6/30/17,8/16/17,Acre-feet,,5,2088.46,3,1,,,n/a,0,n/a,1,,,n/a,0,n/a,1,,,2088.46,9,1860.891,n/a,0,10,1.127181,5,5.22115,2,0.0125,5.22115,1867.239331,5,5.22115,1,0.0025,,7,26.43839202,1,0.014,,7,0.01,2,0.0025,0.01,31.66954202,189.551127,221.220669,227.569,9,165,9,14986,90.82424242,10,Yes,5,85,10,9300974.11,9,2.17,$/100 cubic feet (ccf),5,267.78,69,1: Volume from own sources,,,31.66954202,189.551127,221.220669,299.0183734,29935.69794,179173.5819,Customer Retail Unit Cost,0.108964979,2.31E-02,1.886610505,11.29189513,N/A,0.132845825,189.551127,0.633911304,acre-ft/yr
2704,Westminister  City Of,9/26/17 9:46,2016,Rebecca Rodstein,rrodstein@westminster-ca.gov,714-548-3695,,City of Westminster,Westminter,California (CA),US,2016,Calendar Year,1/1/16,12/31/16,6/8/17,Acre-feet,,7,8877.8,3,2,-0.002,-19.63,6,1572,5,1,-0.0001,,n/a,0,,1,,,10469.58722,6,9846.5,10,1.4,n/a,0,8,51.67,2,0.0125,51.67,9899.57,,26.17396804,1,0.0025,,4,99.45959596,1,0.01,,,24.61625,1,0.0025,,150.249814,419.7674017,570.0172157,621.6872157,9,253,10,20533,81.15810277,,Yes,9,63.33,10,13311996,9,2.36,$/100 cubic feet (ccf),5,328.78,70,1: Volume from own sources,,,150.249814,419.7674017,570.0172157,315.5832122,154459.2128,138011.1263,Variable Production Cost,5.94E-02,2.32E-02,6.532625015,18.25082478,N/A,0.288186085,419.7674017,1.33013223,acre-ft/yr
1352,Lake Hemet Municipal Water District,9/26/17 9:47,2016,Mitchell Freeman,Mfreeman@lhmwd.org,9.52E+09,247,Lake Hemet Municipal Water District,Hemet,California (CA),usa,2017,Financial Year,7/1/16,6/30/17,9/12/17,Acre-feet,3310022,5,6971.193,3,1,0,,3,626.757,3,1,0,,n/a,,n/a,1,0,,7597.95,5,7150.3,n/a,0,10,10.397,8,0.155296,2,0.0125,0.155296,7160.852296,,18.994875,1,0.0025,,3,72.33027273,1,0.01,,,17.87575,1,0.0025,,109.2008977,327.8968063,437.097704,447.65,5,250,9,14414,57.656,,Yes,5,75,10,12360203.45,5,2.64,$/100 cubic feet (ccf),5,1015.12,57,1: Volume from own sources,,,109.2008977,327.8968063,437.097704,295.2639361,125579.2852,332854.606,Variable Production Cost,5.89E-02,3.80E-02,6.763443784,20.30854748,N/A,0.270780633,327.8968063,1.110521016,acre-ft/yr
575,Coachella  City Of,9/26/17 11:02,2016,Berlinda Blackburn,bblackburn@coachella.org,7.61E+09,,Coachella Water Authority,Coachella,,USA,2016,Select Type...,1/1/16,12/31/16,9/11/17,Million gallons (US),,5,2031.79,4,1,0,,n/a,0,,1,,,n/a,0,,1,,,2031.79,5,1993.12,n/a,0,n/a,0,5,5.079475,2,0.0125,5.079475,1998.199475,,5.079475,1,0.0025,,3,10.01567839,1,0.005,,,4.9828,1,0.0025,,20.07795339,13.51257161,33.590525,38.67,6,119.6,6,8126,67.94314381,,Yes,5,75,10,5960000,5,1.5,$/100 cubic feet (ccf),1,300,50,1: Volume from own sources,,,20.07795339,13.51257161,33.590525,51.079998,40260.47962,4053.771482,Variable Production Cost,1.90E-02,7.69E-03,6.769393488,4.555838559,N/A,0.060744514,13.51257161,0.264537434,MG/Yr
94,Arcata  City Of,9/26/17 11:54,2016,Rachel Hernandez,rhernandez@cityofarcata.org,(707) 825-2148,,City of Arcata,,California (CA),USA,2016,Calendar Year,1/1/16,12/31/16,8/10/16,Million gallons (US),1210001 & 1210021,n/a,0,,1,,,5,664.378038,9,1,-0.01,,n/a,0,,1,,,671.0889273,5,520.162447,n/a,0,5,12.073468,4,43.109,2,0.0125,43.109,575.344915,,1.677722318,1,0.0025,,1,5.376120354,1,0.01,,,1.300406118,1,0.0025,,8.354248789,87.38976348,95.74401227,150.9264803,9,89.4,8,6373,71.28635347,,Yes,2,80,10,3028657,4,8,$/1000 gallons (US),9,1.14,54,1: Volume from own sources,,,8.354248789,87.38976348,95.74401227,42.0364368,66833.99031,99.62433037,Variable Production Cost,0.224897885,2.21E-02,3.59145659,37.56849357,N/A,0.46960617,87.38976348,2.078905115,MG/Yr
867,Fairfield  City Of,9/26/17 13:32,2016,Andrew K. Walker,awalker@fairfield.ca.gov,707-428-7487,,City of Fairfield,Fairfield,California (CA),US,2016,Calendar Year,1/1/16,12/31/16,6/13/17,Million gallons (US),4810003,3,5749,3,1,0,,3,4.29,3,1,0,,3,17.18,3,1,0,,5736.11,7,5144,n/a,0,n/a,0,5,14.340275,2,0.0125,14.340275,5158.340275,,14.340275,1,0.0025,,4,104.9795918,1,0.02,,,12.86,1,0.0025,,132.1798668,445.5898582,577.769725,592.11,8,368,9,31076,84.44565217,,Yes,5,65,10,18570440,5,2.075,$/100 cubic feet (ccf),5,310,51,1: Volume from own sources,,,132.1798668,445.5898582,577.769725,157.825343,366649.9707,138132.856,Variable Production Cost,0.103225008,0.027421446,11.65325722,39.28414635,N/A,0.604371482,445.5898582,2.82330993,MG/Yr
1459,Lompoc  City Of,9/26/17 14:15,2016,Shaun Ryan,s_ryan@ci.lompoc.ca.us,8.06E+09,,City of Lompoc Water Division,Lompoc,California (CA),USA,2016,Calendar Year,1/1/16,12/31/16,,Acre-feet,,3,4095.124,3,1,,-155.063,n/a,0,,1,,,n/a,0,,1,,,4095.124,7,3908.842,n/a,0,n/a,0,10,2.36,2,0.0125,2.36,3911.202,,10.23781,1,0.0025,,4,19.64242211,1,0.005,,,9.772105,1,0.0025,,39.65233711,144.2696629,183.922,186.282,9,135,10,10019,74.21481481,,Yes,6,110,10,9335275,5,4.63,$/100 cubic feet (ccf),6,392.73,53,1: Volume from own sources,,,39.65233711,144.2696629,183.922,275.165221,79971.94375,56659.02471,Variable Production Cost,4.55E-02,1.47E-02,3.533219404,12.85514069,N/A,0.116864915,144.2696629,0.524301953,acre-ft/yr
574,Clovis  City Of,9/26/17 14:17,2016,Lisa Koehn,lisak@ci.clovis.ca.us,5.59E+09,,City of Clovis,Clovis,California (CA),United States,2016,Calendar Year,1/1/16,12/31/16,7/26/17,Million gallons (US),CA1010003,5,6880.087169,4,2,,160.27,n/a,,,1,,,n/a,,,1,,,6719.817169,6,6346.231,7,141.111,10,0.352,5,16.79954292,2,0.0125,16.79954292,6504.493543,,16.79954292,1,0.0025,,4,161,2,,161,,15.8655775,1,0.0025,,193.6651204,21.65850565,215.3236261,232.475169,8,503.85,8,33631,66.74804009,,Yes,8,63.4,10,13637000,8,2.26,$/1000 gallons (US),8,1202.61,64,1: Volume from own sources,,,193.6651204,21.65850565,215.3236261,179.816643,437683.1722,26046.73549,Variable Production Cost,3.46E-02,3.55E-02,15.77679436,1.764395101,N/A,0.027829576,21.65850565,0.120447726,MG/Yr
821,El Monte  City Of,9/26/17 14:21,2016,Richard Ruyle,ejeng@elmonteca.gov,6.27E+09,,El Monte Water Department,El Monte,California (CA),US,2016,Calendar Year,1/1/16,12/31/16,7/12/17,Million gallons (US),,5,694.37,3,1,,,n/a,0,,1,,,n/a,0,,1,,,694.37,7,616.38,n/a,0,n/a,0,5,1.735925,2,0.0125,1.735925,618.115925,,1.735925,1,0.0025,,4,3.097386935,1,0.005,,,1.54095,1,0.0025,,6.374261935,69.87981307,76.254075,77.99,5,43,4,3680,85.58139535,,Yes,5,60,10,1972890,9,3.73795386,$/1000 gallons (US),7,686.809626,62,1: Volume from own sources,,,6.374261935,69.87981307,76.254075,17.183397,23826.697,47994.12828,Variable Production Cost,0.11231764,3.70E-02,4.745579165,52.02487572,N/A,0.867081262,69.87981307,4.066705382,MG/Yr
64,Anaheim  City Of,9/26/17 14:22,2016,Al Shaikh,ashaikh@anaheim.net,714-765-5268,,City of Anaheim Public Utilities Department,City,California (CA),USA,2016,Select Type...,1/1/16,12/31/16,,Acre-feet,CA3010001,9,44470.3,9,1,0.0072,,7,11595.53,5,1,,,n/a,0,,1,,,55747.9327,5,52845.74,n/a,0,n/a,0,5,139.3698318,2,0.0125,139.3698318,52985.10983,5,139.3698318,1,0.0025,55,3,1078.48449,1,0.02,,10,10,2,0.0025,10,1227.854322,1534.968547,2762.822869,2902.192701,9,796.68,10,63390,79.56770598,,Yes,9,77,10,64273378,9,2.34,$/100 cubic feet (ccf),7,546.4,76,1: Volume from own sources,,,1227.854322,1534.968547,2762.822869,1191.862304,1251556.821,838706.8142,Variable Production Cost,5.21E-02,3.37E-02,17.29228103,21.61747288,N/A,0.280746401,1534.968547,1.287874062,acre-ft/yr
170,Bellflower - Somerset Mutual Water Company,9/26/17 14:28,2016,steve Lenton,steve@bsmwc.com,562-866-9980,,Bellflower Somerset Mutual water Co.,Bellflower,California (CA),USA,2016,Calendar Year,1/1/16,12/31/16,5/1/17,Acre-feet,1910013,8,5515.29,3,1,-0.0091,,3,0.08,3,1,,,3,950.7,3,1,0.00025,,4615.55767,5,4605.2,n/a,0,n/a,0,5,11.53889418,2,0.0125,11.53889418,4616.738894,,11.53889418,1,0.0025,,3,23.14170854,1,0.005,,,11.513,1,0.0025,,46.19360272,-47.3748268,-1.181224083,10.35767009,6,66,6,7127,107.9848485,,Yes,3,58,10,5500000,4,1.75,$/100 cubic feet (ccf),3,56.07123093,59,1: Volume from own sources,,,46.19360272,-47.3748268,-1.181224083,92.65188419,35213.38335,-2656.364854,Variable Production Cost,2.24E-03,6.04E-03,5.786304307,-5.934266829,N/A,-0.102314945,-47.3748268,-0.511320706,acre-ft/yr
1849,Palmdale Water District,9/26/17 14:29,2016,Peter Thompson II,pthompsonii@palmdalewater.org,661-947-4111,1042,Palmdale Water District,Palmdale,California (CA),USA,2016,Calendar Year,1/1/16,12/31/16,5/10/17,Acre-feet,1910102,5,17367.30131,8,2,,-430.2686726,n/a,,,1,,,3,641.06,4,1,,,17156.50999,8,15204,n/a,0,9,27.39,10,366.12,2,0.0125,366.12,15597.51,,42.89127496,1,0.0025,,6,333.0796505,1,0.0214,,,38.01,1,0.0025,,413.9809255,1145.01906,1558.999986,1952.509986,9,433,7,27420,63.3256351,,Yes,5,71.2,10,34383009,9,1.22,$/100 cubic feet (ccf),5,267.56,66,1: Volume from own sources,,,413.9809255,1145.01906,1558.999986,514.8552365,220002.7112,306361.2998,Variable Production Cost,0.113805779,1.84E-02,13.47842276,37.2796185,N/A,0.523590147,1145.01906,2.223963124,acre-ft/yr
2662,Wasco  City Of,9/26/17 14:30,2016,Jeff Tackett,Jetackett@ci.wasco.ca.us,661-159-5207,,City of Wasco,Wasco,California (CA),Kern,2016,Calendar Year,1/1/16,12/31/16,6/14/17,Million gallons (US),ca1510021,5,1011.1,5,2,,,n/a,0,,1,,,n/a,0,,1,,,1011.1,3,956.112829,n/a,0,10,6.200197464,5,2.52775,2,0.0125,2.52775,964.8407764,2,2.52775,1,0.0025,0.02,1,9.7203336,1,0.01,,6,2.390282072,1,0.0025,0.02,14.63836567,31.62085789,46.25922356,54.98717103,7,75,8,4945,65.93333333,,Yes,4,55,10,3241974.89,8,2.375158323,$/100 cubic feet (ccf),5,886.0582633,56,1: Volume from own sources,,,14.63836567,31.62085789,46.25922356,23.0360625,46478.63867,28017.92243,Variable Production Cost,5.44E-02,2.54E-02,8.11023487,17.51920877,N/A,0.318531069,31.62085789,1.372667655,MG/Yr
1663,Moulton Niguel Water District,9/26/17 14:31,2016,Drew Atwater,rhimley@mnwd.com,(949) 448-4061,,Moulton Niguel Water District,Laguna Niguel,California (CA),USA,2017,Financial Year,7/1/16,6/30/17,8/15/17,Acre-feet,3010073,n/a,0,,1,,,7,25374.7,3,2,,-23.705,3,1420.507,3,1,,,23977.898,9,21481.7,n/a,0,10,21.66,9,7.36,2,0.0125,7.36,21510.72,5,29.972,2,0.0025,29.972,7,114.928,2,0.005,114.928,9,53.70425,1,0.0025,59.945,198.60425,2268.57375,2467.178,2496.198,10,663,9,53688,80.97737557,,Yes,7,98,10,72043292,10,2.27,$/100 cubic feet (ccf),7,913.6651077,77,1: Volume from own sources,,,198.60425,2268.57375,2467.178,1277.772133,196382.2657,2072716.68,Variable Production Cost,0.104104121,3.19E-02,3.302459541,37.72262188,N/A,0.384924713,2268.57375,1.775413387,acre-ft/yr
2163,San Fernando  City Of,9/26/17 15:01,2016,Tony Salazar,tsalazar@sfcity.org,818-898-1293,,City of San Fernando,San Fernando,California (CA),USA,2016,Calendar Year,1/1/16,12/31/16,,Acre-feet,,3,2765.89,3,1,,,n/a,0,n/a,1,,,n/a,0,n/a,1,,,2765.89,5,2505.89,n/a,0,3,27.58,5,34.573625,1,0.0125,6.914725,2568.043625,5,6.914725,1,0.0025,,3,78.35474227,1,0.03,,5,6.264725,1,0.0025,,91.53419227,106.3121827,197.846375,260,7,63.4,8,5112,80.63091483,10,Yes,3,72,10,6757610.22,5,4.65,$/100 cubic feet (ccf),5,243.77,45,1: Volume from own sources,,,91.53419227,106.3121827,197.846375,89.50516672,185406.1678,25915.72078,Variable Production Cost,9.40E-02,3.35E-02,15.9852231,18.56600159,N/A,0.257861133,106.3121827,1.187777048,acre-ft/yr
